video_url,duration,description,hours,id,video_path
https://www.youtube.com/watch?v=-vDREgpqbL4,54:44,在墨西哥坎佩切州坎佩切州海岸驾驶 I 4K 60fps,0.9122222222222224,-vDREgpqbL4,/share/wjh/0331/-vDREgpqbL4.webm
https://www.youtube.com/watch?v=7ZfqlCKwHRA,8:02:24,Through the Darkest Tunnel of My Life. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.04,7ZfqlCKwHRA,/share/wjh/0331/7ZfqlCKwHRA.mp4
https://www.youtube.com/watch?v=HCfXwR49nTQ,8:01:38,Not everything in life goes the way I want. Relaxing Sound for Sleep Study Meditation. White Noise,8.027222222222223,HCfXwR49nTQ,/share/wjh/0331/HCfXwR49nTQ.mp4
https://www.youtube.com/watch?v=kV9E6ZLJ1o8,8:12:26,Burdened by Tears Under the Heavy Rain. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.20722222222222,kV9E6ZLJ1o8,/share/wjh/0331/kV9E6ZLJ1o8.mp4
https://www.youtube.com/watch?v=648r0gFSGO4,8:05:50,When Heavy Rain and Poverty Collide. Wet Journey with Relaxing Sound. Sleep Meditation. White Noise.,8.097222222222223,648r0gFSGO4,/share/wjh/0331/648r0gFSGO4.mp4
https://www.youtube.com/watch?v=dFJP_eDOeQQ,8:10:02,"Harsh Life, Heavy Rain, Devastating Walk. Relaxing Sound for Sleep Study Meditation. White Noise",8.167222222222222,dFJP_eDOeQQ,/share/wjh/0331/dFJP_eDOeQQ.mp4
https://www.youtube.com/watch?v=GeRKg0pGuRk,8:00:30,"Harsh Rain, Shallow Pockets, Lonely Walk. Relaxing Sound for Sleep Study Meditation. White Noise.",8.008333333333333,GeRKg0pGuRk,/share/wjh/0331/GeRKg0pGuRk.mp4
https://www.youtube.com/watch?v=TNBRJRsf6Tg,8:01:39,Walk in the Heavy Rain to Forget my Painful Life.  Relaxing Sound for Sleep Study Meditation. ASMR.,8.027500000000002,TNBRJRsf6Tg,/share/wjh/0331/TNBRJRsf6Tg.mp4
https://www.youtube.com/watch?v=rXKjLOvk_tA,8:03:16,I Walk in the Heavy Rain to Forget My Poverty. Relaxing Sound for Sleep Study Meditation. ASMR.,8.054444444444446,rXKjLOvk_tA,/share/wjh/0331/rXKjLOvk_tA.mp4
https://www.youtube.com/watch?v=Phw2fWMJUB4,8:02:34,"Bitter Rain, Empty Pockets, Lonely Steps. Relaxing Sound for Sleep Study Meditation. White Noise",8.042777777777777,Phw2fWMJUB4,/share/wjh/0331/Phw2fWMJUB4.mp4
https://www.youtube.com/watch?v=62lj9vGUdHw,8:00:53,I will Walk through Heavy Rain to End my Poverty. Relaxing Sound for Sleep Study Meditation. ASMR.,8.014722222222222,62lj9vGUdHw,/share/wjh/0331/62lj9vGUdHw.mp4
https://www.youtube.com/watch?v=ZfoLlUXlV5c,8:00:03,"Heavy Rain Walk, Good bye Gloomy 2024, Wish Better Next Year. Relaxing Sound for Sleep Study. ASMR.",8.000833333333333,ZfoLlUXlV5c,/share/wjh/0331/ZfoLlUXlV5c.mp4
https://www.youtube.com/watch?v=DXQV-MwH55o,8:10:02,"Harsh Rain, Painful Pockets, Worrisome Steps. Relaxing Sound for Sleep Study Meditation. White Noise",8.167222222222222,DXQV-MwH55o,/share/wjh/0331/DXQV-MwH55o.mp4
https://www.youtube.com/watch?v=nxMcV0TjN_Y,8:00:43,Penniless Walk in the Heavy Rain. Relaxing Sound for Sleep Study Meditation. White Noise ASMR.,8.011944444444444,nxMcV0TjN_Y,/share/wjh/0331/nxMcV0TjN_Y.mp4
https://www.youtube.com/watch?v=x18r13YHDOA,8:01:28,I Make Rain Walk Videos to Cancel My Tinnitus.  Sound for Sleep Study Meditation. White Noise ASMR.,8.024444444444445,x18r13YHDOA,/share/wjh/0331/x18r13YHDOA.mp4
https://www.youtube.com/watch?v=ZhiMx0Z22s4,8:00:53,I Walk in the Heavy Rain cause I Need Money. Relaxing Sound for Sleep Study Meditation. White Noise,8.014722222222222,ZhiMx0Z22s4,/share/wjh/0331/ZhiMx0Z22s4.mp4
