video_url,duration,description,hours,id,video_path
https://www.youtube.com/watch?v=5MoUN2WGzCI,51:21,Japan - Tokyo Christmas Lights Evening Walk in Shinagawa • 4K HDR,0.8558333333333333,5MoUN2WGzCI,/nasdata/wjh/videos/0309_smaller/5MoUN2WGzCI.webm
https://www.youtube.com/watch?v=KPW0ApAw068,1:31:11,"Vieste (Puglia), Italy【Walking Tour】History in Subtitles - 4K",1.5197222222222222,KPW0ApAw068,/nasdata/wjh/videos/0309_smaller/KPW0ApAw068.mp4
https://www.youtube.com/watch?v=hufg_Uw9uPw,3:34,"29 Thomas Mulholland Dr, Toronto, ON",0.0594444444444444,hufg_Uw9uPw,/nasdata/wjh/videos/0304/hufg_Uw9uPw.webm
https://www.youtube.com/watch?v=ZFpmZX6AP3I,18:42,[4K] Graduation Ceremony of Yonsei University | Walking Around Seoul Korea 연세대 졸업식 延世大学校 卒業式,0.3116666666666666,ZFpmZX6AP3I,/nasdata/wjh/videos/0304/ZFpmZX6AP3I.webm
https://www.youtube.com/watch?v=cHQUHTTxb38,32:07,Mittagslauf 🇨🇭 Schweiz Wunderland | Laufband Laufen | Virtual Run #80,0.5352777777777777,cHQUHTTxb38,/nasdata/wjh/videos/0225/cHQUHTTxb38.webm
https://www.youtube.com/watch?v=gXDokziGJcg,2:47,Seconda Pala | wingsuit BASE | Dolomites | 4K,0.0463888888888888,gXDokziGJcg,/nasdata/wjh/videos/0306/gXDokziGJcg.webm
https://www.youtube.com/watch?v=RClEMb1mSHo,31:21,A Virtual Walk Through A Wet Subtropical Rainforest (Mount Tamborine),0.5225000000000001,RClEMb1mSHo,/nasdata/wjh/videos/0225/RClEMb1mSHo.webm
https://www.youtube.com/watch?v=Ho14WwDE2Js,7:04,"787 Sheppard Avenue, Pickering - Open House Video Tour",0.1177777777777777,Ho14WwDE2Js,/nasdata/wjh/videos/0304/Ho14WwDE2Js.mp4
https://www.youtube.com/watch?v=Mdob-QYhnhs,1:01:23,参观圣地亚哥最昂贵的待售房屋！,1.0230555555555556,Mdob-QYhnhs,/nasdata/wjh/videos/0309_smaller/Mdob-QYhnhs.mp4
https://www.youtube.com/watch?v=bbo3yfXcEVQ,10:48,Which Luxury Home Will You Choose?,0.18,bbo3yfXcEVQ,/nasdata/wjh/videos/0304/bbo3yfXcEVQ.webm
